hotelname,stars,rating,reviews,roomtype,checkin_date,checkout_date,occupancy,price,breakfast,currency,url
Byt v centru Prahy,0,9.5,12,Apartmán s 1 ložnicí,2023-12-11,2023-12-12,3,3046,0,Kč,https://www.booking.com/hotel/cz/apartment-near-the-center-hlavni-mesto-praha.cs.html?label=gog235jc-1FCAEoggI46AdIM1gDaDqIAQGYAQW4AQfIAQzYAQHoAQH4AQ2IAgGoAgO4ArOak6oGwAIB0gIkY2M5MGNmZTYtNzM0Mi00OGY1LTlkZTgtYjA1ZTRiM2JkZGEx2AIG4AIB&sid=c0b14234663a36fc66ae8b417d55092c&aid=397594&ucfs=1&arphpl=1&checkin=2023-12-11&checkout=2023-12-12&dest_id=-553173&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=93&sr_order=popularity&nflt=ht_id%3D201%3Broomfacility%3D38%3Bhotelfacility%3D2%3Breview_score%3D80%3Bhotelfacility%3D107&srpvid=48116595b0c300ea&srepoch=1701181612&all_sr_blocks=1066570901_383310686_4_0_0&highlighted_blocks=1066570901_383310686_4_0_0&matching_block_id=1066570901_383310686_4_0_0&sr_pri_blocks=1066570901_383310686_4_0_0__12474&from=searchresults#hotelTmpl
Byt v centru Prahy,0,9.5,12,Apartmán s 1 ložnicí,2023-12-11,2023-12-12,1,3011,0,Kč,https://www.booking.com/hotel/cz/apartment-near-the-center-hlavni-mesto-praha.cs.html?label=gog235jc-1FCAEoggI46AdIM1gDaDqIAQGYAQW4AQfIAQzYAQHoAQH4AQ2IAgGoAgO4ArOak6oGwAIB0gIkY2M5MGNmZTYtNzM0Mi00OGY1LTlkZTgtYjA1ZTRiM2JkZGEx2AIG4AIB&sid=c0b14234663a36fc66ae8b417d55092c&aid=397594&ucfs=1&arphpl=1&checkin=2023-12-11&checkout=2023-12-12&dest_id=-553173&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=93&sr_order=popularity&nflt=ht_id%3D201%3Broomfacility%3D38%3Bhotelfacility%3D2%3Breview_score%3D80%3Bhotelfacility%3D107&srpvid=48116595b0c300ea&srepoch=1701181612&all_sr_blocks=1066570901_383310686_4_0_0&highlighted_blocks=1066570901_383310686_4_0_0&matching_block_id=1066570901_383310686_4_0_0&sr_pri_blocks=1066570901_383310686_4_0_0__12474&from=searchresults#hotelTmpl
Sunset Apartment Prague,0,8.7,8,Apartmán s balkonem,2023-12-11,2023-12-12,2,3311,0,Kč,https://www.booking.com/hotel/cz/cozy-apt-close-to-centre-beautiful-sunset-view.cs.html?label=gog235jc-1FCAEoggI46AdIM1gDaDqIAQGYAQW4AQfIAQzYAQHoAQH4AQ2IAgGoAgO4ArOak6oGwAIB0gIkY2M5MGNmZTYtNzM0Mi00OGY1LTlkZTgtYjA1ZTRiM2JkZGEx2AIG4AIB&sid=c0b14234663a36fc66ae8b417d55092c&aid=397594&ucfs=1&arphpl=1&checkin=2023-12-11&checkout=2023-12-12&dest_id=-553173&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=92&sr_order=popularity&nflt=ht_id%3D201%3Broomfacility%3D38%3Bhotelfacility%3D2%3Breview_score%3D80%3Bhotelfacility%3D107&srpvid=48116595b0c300ea&srepoch=1701181612&all_sr_blocks=1055113501_377872955_2_0_0&highlighted_blocks=1055113501_377872955_2_0_0&matching_block_id=1055113501_377872955_2_0_0&sr_pri_blocks=1055113501_377872955_2_0_0__13600&from=searchresults#hotelTmpl
Sunset Apartment Prague,0,8.7,8,Apartmán s balkonem,2023-12-11,2023-12-12,3,3506,0,Kč,https://www.booking.com/hotel/cz/cozy-apt-close-to-centre-beautiful-sunset-view.cs.html?label=gog235jc-1FCAEoggI46AdIM1gDaDqIAQGYAQW4AQfIAQzYAQHoAQH4AQ2IAgGoAgO4ArOak6oGwAIB0gIkY2M5MGNmZTYtNzM0Mi00OGY1LTlkZTgtYjA1ZTRiM2JkZGEx2AIG4AIB&sid=c0b14234663a36fc66ae8b417d55092c&aid=397594&ucfs=1&arphpl=1&checkin=2023-12-11&checkout=2023-12-12&dest_id=-553173&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=92&sr_order=popularity&nflt=ht_id%3D201%3Broomfacility%3D38%3Bhotelfacility%3D2%3Breview_score%3D80%3Bhotelfacility%3D107&srpvid=48116595b0c300ea&srepoch=1701181612&all_sr_blocks=1055113501_377872955_2_0_0&highlighted_blocks=1055113501_377872955_2_0_0&matching_block_id=1055113501_377872955_2_0_0&sr_pri_blocks=1055113501_377872955_2_0_0__13600&from=searchresults#hotelTmpl
Sunset Apartment Prague,0,8.7,8,Apartmán s balkonem,2023-12-11,2023-12-12,4,3896,0,Kč,https://www.booking.com/hotel/cz/cozy-apt-close-to-centre-beautiful-sunset-view.cs.html?label=gog235jc-1FCAEoggI46AdIM1gDaDqIAQGYAQW4AQfIAQzYAQHoAQH4AQ2IAgGoAgO4ArOak6oGwAIB0gIkY2M5MGNmZTYtNzM0Mi00OGY1LTlkZTgtYjA1ZTRiM2JkZGEx2AIG4AIB&sid=c0b14234663a36fc66ae8b417d55092c&aid=397594&ucfs=1&arphpl=1&checkin=2023-12-11&checkout=2023-12-12&dest_id=-553173&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=92&sr_order=popularity&nflt=ht_id%3D201%3Broomfacility%3D38%3Bhotelfacility%3D2%3Breview_score%3D80%3Bhotelfacility%3D107&srpvid=48116595b0c300ea&srepoch=1701181612&all_sr_blocks=1055113501_377872955_2_0_0&highlighted_blocks=1055113501_377872955_2_0_0&matching_block_id=1055113501_377872955_2_0_0&sr_pri_blocks=1055113501_377872955_2_0_0__13600&from=searchresults#hotelTmpl
Sunset Apartment Prague,0,8.7,8,Apartmán s balkonem,2023-12-11,2023-12-12,5,4441,0,Kč,https://www.booking.com/hotel/cz/cozy-apt-close-to-centre-beautiful-sunset-view.cs.html?label=gog235jc-1FCAEoggI46AdIM1gDaDqIAQGYAQW4AQfIAQzYAQHoAQH4AQ2IAgGoAgO4ArOak6oGwAIB0gIkY2M5MGNmZTYtNzM0Mi00OGY1LTlkZTgtYjA1ZTRiM2JkZGEx2AIG4AIB&sid=c0b14234663a36fc66ae8b417d55092c&aid=397594&ucfs=1&arphpl=1&checkin=2023-12-11&checkout=2023-12-12&dest_id=-553173&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=92&sr_order=popularity&nflt=ht_id%3D201%3Broomfacility%3D38%3Bhotelfacility%3D2%3Breview_score%3D80%3Bhotelfacility%3D107&srpvid=48116595b0c300ea&srepoch=1701181612&all_sr_blocks=1055113501_377872955_2_0_0&highlighted_blocks=1055113501_377872955_2_0_0&matching_block_id=1055113501_377872955_2_0_0&sr_pri_blocks=1055113501_377872955_2_0_0__13600&from=searchresults#hotelTmpl
Sunset Apartment Prague,0,8.7,8,Apartmán s balkonem,2023-12-11,2023-12-12,6,4986,0,Kč,https://www.booking.com/hotel/cz/cozy-apt-close-to-centre-beautiful-sunset-view.cs.html?label=gog235jc-1FCAEoggI46AdIM1gDaDqIAQGYAQW4AQfIAQzYAQHoAQH4AQ2IAgGoAgO4ArOak6oGwAIB0gIkY2M5MGNmZTYtNzM0Mi00OGY1LTlkZTgtYjA1ZTRiM2JkZGEx2AIG4AIB&sid=c0b14234663a36fc66ae8b417d55092c&aid=397594&ucfs=1&arphpl=1&checkin=2023-12-11&checkout=2023-12-12&dest_id=-553173&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=92&sr_order=popularity&nflt=ht_id%3D201%3Broomfacility%3D38%3Bhotelfacility%3D2%3Breview_score%3D80%3Bhotelfacility%3D107&srpvid=48116595b0c300ea&srepoch=1701181612&all_sr_blocks=1055113501_377872955_2_0_0&highlighted_blocks=1055113501_377872955_2_0_0&matching_block_id=1055113501_377872955_2_0_0&sr_pri_blocks=1055113501_377872955_2_0_0__13600&from=searchresults#hotelTmpl
Sunset Apartment Prague,0,8.7,8,Apartmán s balkonem,2023-12-11,2023-12-12,7,5571,0,Kč,https://www.booking.com/hotel/cz/cozy-apt-close-to-centre-beautiful-sunset-view.cs.html?label=gog235jc-1FCAEoggI46AdIM1gDaDqIAQGYAQW4AQfIAQzYAQHoAQH4AQ2IAgGoAgO4ArOak6oGwAIB0gIkY2M5MGNmZTYtNzM0Mi00OGY1LTlkZTgtYjA1ZTRiM2JkZGEx2AIG4AIB&sid=c0b14234663a36fc66ae8b417d55092c&aid=397594&ucfs=1&arphpl=1&checkin=2023-12-11&checkout=2023-12-12&dest_id=-553173&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=92&sr_order=popularity&nflt=ht_id%3D201%3Broomfacility%3D38%3Bhotelfacility%3D2%3Breview_score%3D80%3Bhotelfacility%3D107&srpvid=48116595b0c300ea&srepoch=1701181612&all_sr_blocks=1055113501_377872955_2_0_0&highlighted_blocks=1055113501_377872955_2_0_0&matching_block_id=1055113501_377872955_2_0_0&sr_pri_blocks=1055113501_377872955_2_0_0__13600&from=searchresults#hotelTmpl
Viaducto de Karlín - Aparment,0,9.6,16,Apartmán s 1 ložnicí,2023-12-11,2023-12-12,2,4054,0,Kč,https://www.booking.com/hotel/cz/stylovy-byt-praha-karlin-hlavni-mesto-praha.cs.html?label=gog235jc-1FCAEoggI46AdIM1gDaDqIAQGYAQW4AQfIAQzYAQHoAQH4AQ2IAgGoAgO4ArOak6oGwAIB0gIkY2M5MGNmZTYtNzM0Mi00OGY1LTlkZTgtYjA1ZTRiM2JkZGEx2AIG4AIB&sid=c0b14234663a36fc66ae8b417d55092c&aid=397594&ucfs=1&arphpl=1&checkin=2023-12-11&checkout=2023-12-12&dest_id=-553173&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=91&sr_order=popularity&nflt=ht_id%3D201%3Broomfacility%3D38%3Bhotelfacility%3D2%3Breview_score%3D80%3Bhotelfacility%3D107&srpvid=48116595b0c300ea&srepoch=1701181612&all_sr_blocks=1048162501_377093084_2_0_0&highlighted_blocks=1048162501_377093084_2_0_0&matching_block_id=1048162501_377093084_2_0_0&sr_pri_blocks=1048162501_377093084_2_0_0__11560&from=searchresults#hotelTmpl
Viaducto de Karlín - Aparment,0,9.6,16,Apartmán s 1 ložnicí,2023-12-11,2023-12-12,2,4553,0,Kč,https://www.booking.com/hotel/cz/stylovy-byt-praha-karlin-hlavni-mesto-praha.cs.html?label=gog235jc-1FCAEoggI46AdIM1gDaDqIAQGYAQW4AQfIAQzYAQHoAQH4AQ2IAgGoAgO4ArOak6oGwAIB0gIkY2M5MGNmZTYtNzM0Mi00OGY1LTlkZTgtYjA1ZTRiM2JkZGEx2AIG4AIB&sid=c0b14234663a36fc66ae8b417d55092c&aid=397594&ucfs=1&arphpl=1&checkin=2023-12-11&checkout=2023-12-12&dest_id=-553173&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=91&sr_order=popularity&nflt=ht_id%3D201%3Broomfacility%3D38%3Bhotelfacility%3D2%3Breview_score%3D80%3Bhotelfacility%3D107&srpvid=48116595b0c300ea&srepoch=1701181612&all_sr_blocks=1048162501_377093084_2_0_0&highlighted_blocks=1048162501_377093084_2_0_0&matching_block_id=1048162501_377093084_2_0_0&sr_pri_blocks=1048162501_377093084_2_0_0__11560&from=searchresults#hotelTmpl
Viaducto de Karlín - Aparment,0,9.6,16,Apartmán s 1 ložnicí,2023-12-11,2023-12-12,3,4240,0,Kč,https://www.booking.com/hotel/cz/stylovy-byt-praha-karlin-hlavni-mesto-praha.cs.html?label=gog235jc-1FCAEoggI46AdIM1gDaDqIAQGYAQW4AQfIAQzYAQHoAQH4AQ2IAgGoAgO4ArOak6oGwAIB0gIkY2M5MGNmZTYtNzM0Mi00OGY1LTlkZTgtYjA1ZTRiM2JkZGEx2AIG4AIB&sid=c0b14234663a36fc66ae8b417d55092c&aid=397594&ucfs=1&arphpl=1&checkin=2023-12-11&checkout=2023-12-12&dest_id=-553173&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=91&sr_order=popularity&nflt=ht_id%3D201%3Broomfacility%3D38%3Bhotelfacility%3D2%3Breview_score%3D80%3Bhotelfacility%3D107&srpvid=48116595b0c300ea&srepoch=1701181612&all_sr_blocks=1048162501_377093084_2_0_0&highlighted_blocks=1048162501_377093084_2_0_0&matching_block_id=1048162501_377093084_2_0_0&sr_pri_blocks=1048162501_377093084_2_0_0__11560&from=searchresults#hotelTmpl
Viaducto de Karlín - Aparment,0,9.6,16,Apartmán s 1 ložnicí,2023-12-11,2023-12-12,3,4770,0,Kč,https://www.booking.com/hotel/cz/stylovy-byt-praha-karlin-hlavni-mesto-praha.cs.html?label=gog235jc-1FCAEoggI46AdIM1gDaDqIAQGYAQW4AQfIAQzYAQHoAQH4AQ2IAgGoAgO4ArOak6oGwAIB0gIkY2M5MGNmZTYtNzM0Mi00OGY1LTlkZTgtYjA1ZTRiM2JkZGEx2AIG4AIB&sid=c0b14234663a36fc66ae8b417d55092c&aid=397594&ucfs=1&arphpl=1&checkin=2023-12-11&checkout=2023-12-12&dest_id=-553173&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=91&sr_order=popularity&nflt=ht_id%3D201%3Broomfacility%3D38%3Bhotelfacility%3D2%3Breview_score%3D80%3Bhotelfacility%3D107&srpvid=48116595b0c300ea&srepoch=1701181612&all_sr_blocks=1048162501_377093084_2_0_0&highlighted_blocks=1048162501_377093084_2_0_0&matching_block_id=1048162501_377093084_2_0_0&sr_pri_blocks=1048162501_377093084_2_0_0__11560&from=searchresults#hotelTmpl
Viaducto de Karlín - Aparment,0,9.6,16,Apartmán s 1 ložnicí,2023-12-11,2023-12-12,4,4426,0,Kč,https://www.booking.com/hotel/cz/stylovy-byt-praha-karlin-hlavni-mesto-praha.cs.html?label=gog235jc-1FCAEoggI46AdIM1gDaDqIAQGYAQW4AQfIAQzYAQHoAQH4AQ2IAgGoAgO4ArOak6oGwAIB0gIkY2M5MGNmZTYtNzM0Mi00OGY1LTlkZTgtYjA1ZTRiM2JkZGEx2AIG4AIB&sid=c0b14234663a36fc66ae8b417d55092c&aid=397594&ucfs=1&arphpl=1&checkin=2023-12-11&checkout=2023-12-12&dest_id=-553173&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=91&sr_order=popularity&nflt=ht_id%3D201%3Broomfacility%3D38%3Bhotelfacility%3D2%3Breview_score%3D80%3Bhotelfacility%3D107&srpvid=48116595b0c300ea&srepoch=1701181612&all_sr_blocks=1048162501_377093084_2_0_0&highlighted_blocks=1048162501_377093084_2_0_0&matching_block_id=1048162501_377093084_2_0_0&sr_pri_blocks=1048162501_377093084_2_0_0__11560&from=searchresults#hotelTmpl
Viaducto de Karlín - Aparment,0,9.6,16,Apartmán s 1 ložnicí,2023-12-11,2023-12-12,4,4987,0,Kč,https://www.booking.com/hotel/cz/stylovy-byt-praha-karlin-hlavni-mesto-praha.cs.html?label=gog235jc-1FCAEoggI46AdIM1gDaDqIAQGYAQW4AQfIAQzYAQHoAQH4AQ2IAgGoAgO4ArOak6oGwAIB0gIkY2M5MGNmZTYtNzM0Mi00OGY1LTlkZTgtYjA1ZTRiM2JkZGEx2AIG4AIB&sid=c0b14234663a36fc66ae8b417d55092c&aid=397594&ucfs=1&arphpl=1&checkin=2023-12-11&checkout=2023-12-12&dest_id=-553173&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=91&sr_order=popularity&nflt=ht_id%3D201%3Broomfacility%3D38%3Bhotelfacility%3D2%3Breview_score%3D80%3Bhotelfacility%3D107&srpvid=48116595b0c300ea&srepoch=1701181612&all_sr_blocks=1048162501_377093084_2_0_0&highlighted_blocks=1048162501_377093084_2_0_0&matching_block_id=1048162501_377093084_2_0_0&sr_pri_blocks=1048162501_377093084_2_0_0__11560&from=searchresults#hotelTmpl
Viaducto de Karlín - Aparment,0,9.6,16,Apartmán s 1 ložnicí,2023-12-11,2023-12-12,5,4798,0,Kč,https://www.booking.com/hotel/cz/stylovy-byt-praha-karlin-hlavni-mesto-praha.cs.html?label=gog235jc-1FCAEoggI46AdIM1gDaDqIAQGYAQW4AQfIAQzYAQHoAQH4AQ2IAgGoAgO4ArOak6oGwAIB0gIkY2M5MGNmZTYtNzM0Mi00OGY1LTlkZTgtYjA1ZTRiM2JkZGEx2AIG4AIB&sid=c0b14234663a36fc66ae8b417d55092c&aid=397594&ucfs=1&arphpl=1&checkin=2023-12-11&checkout=2023-12-12&dest_id=-553173&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=91&sr_order=popularity&nflt=ht_id%3D201%3Broomfacility%3D38%3Bhotelfacility%3D2%3Breview_score%3D80%3Bhotelfacility%3D107&srpvid=48116595b0c300ea&srepoch=1701181612&all_sr_blocks=1048162501_377093084_2_0_0&highlighted_blocks=1048162501_377093084_2_0_0&matching_block_id=1048162501_377093084_2_0_0&sr_pri_blocks=1048162501_377093084_2_0_0__11560&from=searchresults#hotelTmpl
Viaducto de Karlín - Aparment,0,9.6,16,Apartmán s 1 ložnicí,2023-12-11,2023-12-12,5,5422,0,Kč,https://www.booking.com/hotel/cz/stylovy-byt-praha-karlin-hlavni-mesto-praha.cs.html?label=gog235jc-1FCAEoggI46AdIM1gDaDqIAQGYAQW4AQfIAQzYAQHoAQH4AQ2IAgGoAgO4ArOak6oGwAIB0gIkY2M5MGNmZTYtNzM0Mi00OGY1LTlkZTgtYjA1ZTRiM2JkZGEx2AIG4AIB&sid=c0b14234663a36fc66ae8b417d55092c&aid=397594&ucfs=1&arphpl=1&checkin=2023-12-11&checkout=2023-12-12&dest_id=-553173&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=91&sr_order=popularity&nflt=ht_id%3D201%3Broomfacility%3D38%3Bhotelfacility%3D2%3Breview_score%3D80%3Bhotelfacility%3D107&srpvid=48116595b0c300ea&srepoch=1701181612&all_sr_blocks=1048162501_377093084_2_0_0&highlighted_blocks=1048162501_377093084_2_0_0&matching_block_id=1048162501_377093084_2_0_0&sr_pri_blocks=1048162501_377093084_2_0_0__11560&from=searchresults#hotelTmpl
Viaducto de Karlín - Aparment,0,9.6,16,Apartmán s 1 ložnicí,2023-12-11,2023-12-12,1,3816,0,Kč,https://www.booking.com/hotel/cz/stylovy-byt-praha-karlin-hlavni-mesto-praha.cs.html?label=gog235jc-1FCAEoggI46AdIM1gDaDqIAQGYAQW4AQfIAQzYAQHoAQH4AQ2IAgGoAgO4ArOak6oGwAIB0gIkY2M5MGNmZTYtNzM0Mi00OGY1LTlkZTgtYjA1ZTRiM2JkZGEx2AIG4AIB&sid=c0b14234663a36fc66ae8b417d55092c&aid=397594&ucfs=1&arphpl=1&checkin=2023-12-11&checkout=2023-12-12&dest_id=-553173&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=91&sr_order=popularity&nflt=ht_id%3D201%3Broomfacility%3D38%3Bhotelfacility%3D2%3Breview_score%3D80%3Bhotelfacility%3D107&srpvid=48116595b0c300ea&srepoch=1701181612&all_sr_blocks=1048162501_377093084_2_0_0&highlighted_blocks=1048162501_377093084_2_0_0&matching_block_id=1048162501_377093084_2_0_0&sr_pri_blocks=1048162501_377093084_2_0_0__11560&from=searchresults#hotelTmpl
Viaducto de Karlín - Aparment,0,9.6,16,Apartmán s 1 ložnicí,2023-12-11,2023-12-12,1,4285,0,Kč,https://www.booking.com/hotel/cz/stylovy-byt-praha-karlin-hlavni-mesto-praha.cs.html?label=gog235jc-1FCAEoggI46AdIM1gDaDqIAQGYAQW4AQfIAQzYAQHoAQH4AQ2IAgGoAgO4ArOak6oGwAIB0gIkY2M5MGNmZTYtNzM0Mi00OGY1LTlkZTgtYjA1ZTRiM2JkZGEx2AIG4AIB&sid=c0b14234663a36fc66ae8b417d55092c&aid=397594&ucfs=1&arphpl=1&checkin=2023-12-11&checkout=2023-12-12&dest_id=-553173&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=91&sr_order=popularity&nflt=ht_id%3D201%3Broomfacility%3D38%3Bhotelfacility%3D2%3Breview_score%3D80%3Bhotelfacility%3D107&srpvid=48116595b0c300ea&srepoch=1701181612&all_sr_blocks=1048162501_377093084_2_0_0&highlighted_blocks=1048162501_377093084_2_0_0&matching_block_id=1048162501_377093084_2_0_0&sr_pri_blocks=1048162501_377093084_2_0_0__11560&from=searchresults#hotelTmpl
Spacious Terrace Apartment with free private parking,0,9.1,129,Apartmán s 1 ložnicí,2023-12-11,2023-12-12,2,3291,0,Kč,https://www.booking.com/hotel/cz/spacious-terrace-apartment-with-free-private-parking.cs.html?label=gog235jc-1FCAEoggI46AdIM1gDaDqIAQGYAQW4AQfIAQzYAQHoAQH4AQ2IAgGoAgO4ArOak6oGwAIB0gIkY2M5MGNmZTYtNzM0Mi00OGY1LTlkZTgtYjA1ZTRiM2JkZGEx2AIG4AIB&sid=c0b14234663a36fc66ae8b417d55092c&aid=397594&ucfs=1&arphpl=1&checkin=2023-12-11&checkout=2023-12-12&dest_id=-553173&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=90&sr_order=popularity&nflt=ht_id%3D201%3Broomfacility%3D38%3Bhotelfacility%3D2%3Breview_score%3D80%3Bhotelfacility%3D107&srpvid=48116595b0c300ea&srepoch=1701181612&all_sr_blocks=601624401_276520723_2_0_0&highlighted_blocks=601624401_276520723_2_0_0&matching_block_id=601624401_276520723_2_0_0&sr_pri_blocks=601624401_276520723_2_0_0__13515&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Spacious Terrace Apartment with free private parking,0,9.1,129,Apartmán s 1 ložnicí,2023-12-11,2023-12-12,3,3460,0,Kč,https://www.booking.com/hotel/cz/spacious-terrace-apartment-with-free-private-parking.cs.html?label=gog235jc-1FCAEoggI46AdIM1gDaDqIAQGYAQW4AQfIAQzYAQHoAQH4AQ2IAgGoAgO4ArOak6oGwAIB0gIkY2M5MGNmZTYtNzM0Mi00OGY1LTlkZTgtYjA1ZTRiM2JkZGEx2AIG4AIB&sid=c0b14234663a36fc66ae8b417d55092c&aid=397594&ucfs=1&arphpl=1&checkin=2023-12-11&checkout=2023-12-12&dest_id=-553173&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=90&sr_order=popularity&nflt=ht_id%3D201%3Broomfacility%3D38%3Bhotelfacility%3D2%3Breview_score%3D80%3Bhotelfacility%3D107&srpvid=48116595b0c300ea&srepoch=1701181612&all_sr_blocks=601624401_276520723_2_0_0&highlighted_blocks=601624401_276520723_2_0_0&matching_block_id=601624401_276520723_2_0_0&sr_pri_blocks=601624401_276520723_2_0_0__13515&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Spacious Terrace Apartment with free private parking,0,9.1,129,Apartmán s 1 ložnicí,2023-12-11,2023-12-12,4,3798,0,Kč,https://www.booking.com/hotel/cz/spacious-terrace-apartment-with-free-private-parking.cs.html?label=gog235jc-1FCAEoggI46AdIM1gDaDqIAQGYAQW4AQfIAQzYAQHoAQH4AQ2IAgGoAgO4ArOak6oGwAIB0gIkY2M5MGNmZTYtNzM0Mi00OGY1LTlkZTgtYjA1ZTRiM2JkZGEx2AIG4AIB&sid=c0b14234663a36fc66ae8b417d55092c&aid=397594&ucfs=1&arphpl=1&checkin=2023-12-11&checkout=2023-12-12&dest_id=-553173&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=90&sr_order=popularity&nflt=ht_id%3D201%3Broomfacility%3D38%3Bhotelfacility%3D2%3Breview_score%3D80%3Bhotelfacility%3D107&srpvid=48116595b0c300ea&srepoch=1701181612&all_sr_blocks=601624401_276520723_2_0_0&highlighted_blocks=601624401_276520723_2_0_0&matching_block_id=601624401_276520723_2_0_0&sr_pri_blocks=601624401_276520723_2_0_0__13515&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Spacious Terrace Apartment with free private parking,0,9.1,129,Apartmán s 1 ložnicí,2023-12-11,2023-12-12,1,3121,0,Kč,https://www.booking.com/hotel/cz/spacious-terrace-apartment-with-free-private-parking.cs.html?label=gog235jc-1FCAEoggI46AdIM1gDaDqIAQGYAQW4AQfIAQzYAQHoAQH4AQ2IAgGoAgO4ArOak6oGwAIB0gIkY2M5MGNmZTYtNzM0Mi00OGY1LTlkZTgtYjA1ZTRiM2JkZGEx2AIG4AIB&sid=c0b14234663a36fc66ae8b417d55092c&aid=397594&ucfs=1&arphpl=1&checkin=2023-12-11&checkout=2023-12-12&dest_id=-553173&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=90&sr_order=popularity&nflt=ht_id%3D201%3Broomfacility%3D38%3Bhotelfacility%3D2%3Breview_score%3D80%3Bhotelfacility%3D107&srpvid=48116595b0c300ea&srepoch=1701181612&all_sr_blocks=601624401_276520723_2_0_0&highlighted_blocks=601624401_276520723_2_0_0&matching_block_id=601624401_276520723_2_0_0&sr_pri_blocks=601624401_276520723_2_0_0__13515&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Rooftop Apartment no 22 - Center Art District Letná,0,8.3,169,Apartmán,2023-12-11,2023-12-12,2,3043,0,Kč,https://www.booking.com/hotel/cz/flat-no-22-flora-rooftop-apartment-kristanova.cs.html?label=gog235jc-1FCAEoggI46AdIM1gDaDqIAQGYAQW4AQfIAQzYAQHoAQH4AQ2IAgGoAgO4ArOak6oGwAIB0gIkY2M5MGNmZTYtNzM0Mi00OGY1LTlkZTgtYjA1ZTRiM2JkZGEx2AIG4AIB&sid=c0b14234663a36fc66ae8b417d55092c&aid=397594&ucfs=1&arphpl=1&checkin=2023-12-11&checkout=2023-12-12&dest_id=-553173&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=89&sr_order=popularity&nflt=ht_id%3D201%3Broomfacility%3D38%3Bhotelfacility%3D2%3Breview_score%3D80%3Bhotelfacility%3D107&srpvid=48116595b0c300ea&srepoch=1701181612&all_sr_blocks=595961701_233782860_2_0_0&highlighted_blocks=595961701_233782860_2_0_0&matching_block_id=595961701_233782860_2_0_0&sr_pri_blocks=595961701_233782860_2_0_0__12500&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
